id,Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
7557,7/1/2001,2000-2001,17,Valencia,Racing de Santander,1,0
7558,7/1/2001,2000-2001,17,Valladolid,Deportivo de La Coruña,3,1
7559,13/01/2001,2000-2001,18,Barcelona,Valladolid,3,1
7560,13/01/2001,2000-2001,18,Deportivo de La Coruña,Valencia,2,0
7561,14/01/2001,2000-2001,18,Las Palmas,Espanyol,1,0
7562,14/01/2001,2000-2001,18,Mallorca,Alavés,4,3
7563,14/01/2001,2000-2001,18,Numancia,Rayo Vallecano,0,2
7564,14/01/2001,2000-2001,18,Racing de Santander,Málaga,0,1
7565,14/01/2001,2000-2001,18,Real Sociedad,Athletic Club,0,2
7566,14/01/2001,2000-2001,18,Real Madrid,Oviedo,4,0
7567,14/01/2001,2000-2001,18,Villarreal,Celta de Vigo,2,0
7568,14/01/2001,2000-2001,18,Zaragoza,Osasuna,4,2
7569,20/01/2001,2000-2001,19,Valencia,Barcelona,0,1
7570,21/01/2001,2000-2001,19,Athletic Club,Racing de Santander,3,1
7571,21/01/2001,2000-2001,19,Celta de Vigo,Zaragoza,1,1
7572,21/01/2001,2000-2001,19,Alavés,Numancia,0,2
7573,21/01/2001,2000-2001,19,Espanyol,Villarreal,2,1
7574,21/01/2001,2000-2001,19,Málaga,Deportivo de La Coruña,1,3
7575,21/01/2001,2000-2001,19,Osasuna,Real Sociedad,1,1
7576,21/01/2001,2000-2001,19,Rayo Vallecano,Las Palmas,1,1
7577,21/01/2001,2000-2001,19,Oviedo,Mallorca,1,1
7578,21/01/2001,2000-2001,19,Valladolid,Real Madrid,2,2
7579,27/01/2001,2000-2001,20,Athletic Club,Deportivo de La Coruña,2,2
7580,27/01/2001,2000-2001,20,Espanyol,Zaragoza,5,0
7581,27/01/2001,2000-2001,20,Málaga,Barcelona,0,0
7582,28/01/2001,2000-2001,20,Celta de Vigo,Osasuna,1,0
7583,28/01/2001,2000-2001,20,Alavés,Las Palmas,1,0
7584,28/01/2001,2000-2001,20,Racing de Santander,Real Sociedad,1,4
7585,28/01/2001,2000-2001,20,Rayo Vallecano,Villarreal,0,1
7586,28/01/2001,2000-2001,20,Oviedo,Numancia,3,0
7587,28/01/2001,2000-2001,20,Valencia,Real Madrid,0,1
7588,28/01/2001,2000-2001,20,Valladolid,Mallorca,2,0
7589,3/2/2001,2000-2001,21,Barcelona,Athletic Club,7,0
7590,4/2/2001,2000-2001,21,Deportivo de La Coruña,Racing de Santander,2,1
7591,4/2/2001,2000-2001,21,Las Palmas,Oviedo,1,0
7592,4/2/2001,2000-2001,21,Mallorca,Valencia,2,2
7593,4/2/2001,2000-2001,21,Numancia,Valladolid,0,0
7594,4/2/2001,2000-2001,21,Osasuna,Espanyol,1,3
7595,4/2/2001,2000-2001,21,Real Sociedad,Celta de Vigo,2,2
7596,4/2/2001,2000-2001,21,Real Madrid,Málaga,4,3
7597,4/2/2001,2000-2001,21,Villarreal,Alavés,2,0
7598,4/2/2001,2000-2001,21,Zaragoza,Rayo Vallecano,6,1
7599,10/2/2001,2000-2001,22,Athletic Club,Real Madrid,1,0
7600,10/2/2001,2000-2001,22,Deportivo de La Coruña,Real Sociedad,4,1
7601,10/2/2001,2000-2001,22,Espanyol,Celta de Vigo,0,1
7602,10/2/2001,2000-2001,22,Rayo Vallecano,Osasuna,2,1
7603,10/2/2001,2000-2001,22,Valencia,Numancia,3,0
7604,11/2/2001,2000-2001,22,Alavés,Zaragoza,1,0
7605,11/2/2001,2000-2001,22,Málaga,Mallorca,0,1
7606,11/2/2001,2000-2001,22,Racing de Santander,Barcelona,4,0
7607,11/2/2001,2000-2001,22,Oviedo,Villarreal,1,3
7608,11/2/2001,2000-2001,22,Valladolid,Las Palmas,1,0
7609,17/02/2001,2000-2001,23,Barcelona,Deportivo de La Coruña,2,3
7610,17/02/2001,2000-2001,23,Las Palmas,Valencia,0,2
7611,17/02/2001,2000-2001,23,Real Madrid,Racing de Santander,1,0
7612,18/02/2001,2000-2001,23,Celta de Vigo,Rayo Vallecano,1,1
7613,18/02/2001,2000-2001,23,Mallorca,Athletic Club,1,0
7614,18/02/2001,2000-2001,23,Numancia,Málaga,3,2
7615,18/02/2001,2000-2001,23,Osasuna,Alavés,0,1
7616,18/02/2001,2000-2001,23,Real Sociedad,Espanyol,2,1
7617,18/02/2001,2000-2001,23,Villarreal,Valladolid,2,1
7618,18/02/2001,2000-2001,23,Zaragoza,Oviedo,5,2
7619,24/02/2001,2000-2001,24,Deportivo de La Coruña,Real Madrid,2,2
7620,25/02/2001,2000-2001,24,Athletic Club,Numancia,3,1
7621,25/02/2001,2000-2001,24,Barcelona,Real Sociedad,3,0
7622,25/02/2001,2000-2001,24,Alavés,Celta de Vigo,2,2
7623,25/02/2001,2000-2001,24,Málaga,Las Palmas,2,1
7624,25/02/2001,2000-2001,24,Racing de Santander,Mallorca,2,1
7625,25/02/2001,2000-2001,24,Rayo Vallecano,Espanyol,1,1
7626,25/02/2001,2000-2001,24,Oviedo,Osasuna,2,3
7627,25/02/2001,2000-2001,24,Valencia,Villarreal,3,1
7628,25/02/2001,2000-2001,24,Valladolid,Zaragoza,2,0
7629,3/3/2001,2000-2001,25,Mallorca,Deportivo de La Coruña,2,1
7630,3/3/2001,2000-2001,25,Real Sociedad,Rayo Vallecano,2,0
7631,3/3/2001,2000-2001,25,Real Madrid,Barcelona,2,2
7632,3/3/2001,2000-2001,25,Zaragoza,Valencia,1,1
7633,4/3/2001,2000-2001,25,Celta de Vigo,Oviedo,1,0
7634,4/3/2001,2000-2001,25,Espanyol,Alavés,0,0
7635,4/3/2001,2000-2001,25,Las Palmas,Athletic Club,0,0
7636,4/3/2001,2000-2001,25,Numancia,Racing de Santander,1,0
7637,4/3/2001,2000-2001,25,Osasuna,Valladolid,2,1
7638,4/3/2001,2000-2001,25,Villarreal,Málaga,1,2
7639,10/3/2001,2000-2001,26,Athletic Club,Villarreal,1,1
7640,10/3/2001,2000-2001,26,Deportivo de La Coruña,Numancia,4,1
7641,10/3/2001,2000-2001,26,Valencia,Osasuna,1,0
7642,11/3/2001,2000-2001,26,Barcelona,Mallorca,1,1
7643,11/3/2001,2000-2001,26,Alavés,Rayo Vallecano,4,2
7644,11/3/2001,2000-2001,26,Málaga,Zaragoza,2,0
7645,11/3/2001,2000-2001,26,Racing de Santander,Las Palmas,2,1
7646,11/3/2001,2000-2001,26,Real Madrid,Real Sociedad,4,0
7647,11/3/2001,2000-2001,26,Oviedo,Espanyol,2,2
7648,11/3/2001,2000-2001,26,Valladolid,Celta de Vigo,1,2
7649,17/03/2001,2000-2001,27,Las Palmas,Deportivo de La Coruña,2,0
7650,18/03/2001,2000-2001,27,Celta de Vigo,Valencia,3,2
7651,18/03/2001,2000-2001,27,Espanyol,Valladolid,1,0
7652,18/03/2001,2000-2001,27,Mallorca,Real Madrid,1,0
7653,18/03/2001,2000-2001,27,Numancia,Barcelona,1,1
7654,18/03/2001,2000-2001,27,Osasuna,Málaga,3,3
7655,18/03/2001,2000-2001,27,Real Sociedad,Alavés,1,1
7656,18/03/2001,2000-2001,27,Rayo Vallecano,Oviedo,0,2
7657,18/03/2001,2000-2001,27,Villarreal,Racing de Santander,4,2
7658,18/03/2001,2000-2001,27,Zaragoza,Athletic Club,2,2
7659,31/03/2001,2000-2001,28,Deportivo de La Coruña,Villarreal,4,2
7660,31/03/2001,2000-2001,28,Málaga,Celta de Vigo,1,4
7661,31/03/2001,2000-2001,28,Real Madrid,Numancia,1,0
7662,31/03/2001,2000-2001,28,Valencia,Espanyol,0,1
7663,1/4/2001,2000-2001,28,Athletic Club,Osasuna,0,1
7664,1/4/2001,2000-2001,28,Barcelona,Las Palmas,4,1
7665,1/4/2001,2000-2001,28,Mallorca,Real Sociedad,1,1
7666,1/4/2001,2000-2001,28,Racing de Santander,Zaragoza,2,1
7667,1/4/2001,2000-2001,28,Oviedo,Alavés,3,3
7668,1/4/2001,2000-2001,28,Valladolid,Rayo Vallecano,1,3
7669,7/4/2001,2000-2001,29,Rayo Vallecano,Valencia,1,4
7670,8/4/2001,2000-2001,29,Celta de Vigo,Athletic Club,2,1
7671,8/4/2001,2000-2001,29,Alavés,Valladolid,4,2
7672,8/4/2001,2000-2001,29,Espanyol,Málaga,1,2
7673,8/4/2001,2000-2001,29,Las Palmas,Real Madrid,0,1
7674,8/4/2001,2000-2001,29,Numancia,Mallorca,0,2
7675,8/4/2001,2000-2001,29,Osasuna,Racing de Santander,1,1
7676,8/4/2001,2000-2001,29,Real Sociedad,Oviedo,3,0
7677,8/4/2001,2000-2001,29,Villarreal,Barcelona,4,4
7678,8/4/2001,2000-2001,29,Zaragoza,Deportivo de La Coruña,2,1
7679,14/04/2001,2000-2001,30,Barcelona,Zaragoza,4,4
7680,14/04/2001,2000-2001,30,Deportivo de La Coruña,Osasuna,2,1
7681,14/04/2001,2000-2001,30,Real Madrid,Villarreal,4,0
7682,14/04/2001,2000-2001,30,Valencia,Alavés,1,2
7683,15/04/2001,2000-2001,30,Athletic Club,Espanyol,0,1
7684,15/04/2001,2000-2001,30,Málaga,Rayo Vallecano,1,1
7685,15/04/2001,2000-2001,30,Mallorca,Las Palmas,2,1
7686,15/04/2001,2000-2001,30,Numancia,Real Sociedad,3,3
7687,15/04/2001,2000-2001,30,Racing de Santander,Celta de Vigo,3,0
7688,15/04/2001,2000-2001,30,Valladolid,Oviedo,1,0
7689,21/04/2001,2000-2001,31,Celta de Vigo,Deportivo de La Coruña,2,1
7690,22/04/2001,2000-2001,31,Alavés,Málaga,1,2
7691,22/04/2001,2000-2001,31,Espanyol,Racing de Santander,3,0
7692,22/04/2001,2000-2001,31,Las Palmas,Numancia,1,1
7693,22/04/2001,2000-2001,31,Osasuna,Barcelona,3,1
7694,22/04/2001,2000-2001,31,Real Sociedad,Valladolid,3,1
7695,22/04/2001,2000-2001,31,Rayo Vallecano,Athletic Club,1,2
7696,22/04/2001,2000-2001,31,Oviedo,Valencia,0,0
7697,22/04/2001,2000-2001,31,Villarreal,Mallorca,2,2
7698,22/04/2001,2000-2001,31,Zaragoza,Real Madrid,2,3
7699,28/04/2001,2000-2001,32,Real Madrid,Osasuna,1,1
7700,28/04/2001,2000-2001,32,Valencia,Valladolid,1,0
7701,29/04/2001,2000-2001,32,Athletic Club,Alavés,2,0
7702,29/04/2001,2000-2001,32,Barcelona,Celta de Vigo,1,1
7703,29/04/2001,2000-2001,32,Deportivo de La Coruña,Espanyol,1,0
7704,29/04/2001,2000-2001,32,Las Palmas,Real Sociedad,2,1
7705,29/04/2001,2000-2001,32,Málaga,Oviedo,2,2
7706,29/04/2001,2000-2001,32,Mallorca,Zaragoza,2,1
7707,29/04/2001,2000-2001,32,Numancia,Villarreal,1,3
7708,29/04/2001,2000-2001,32,Racing de Santander,Rayo Vallecano,1,1
7709,5/5/2001,2000-2001,33,Celta de Vigo,Real Madrid,3,0
7710,5/5/2001,2000-2001,33,Espanyol,Barcelona,0,0
7711,5/5/2001,2000-2001,33,Real Sociedad,Valencia,1,2
7712,6/5/2001,2000-2001,33,Alavés,Racing de Santander,5,1
7713,6/5/2001,2000-2001,33,Osasuna,Mallorca,1,0
7714,6/5/2001,2000-2001,33,Rayo Vallecano,Deportivo de La Coruña,1,1
7715,6/5/2001,2000-2001,33,Oviedo,Athletic Club,5,0
7716,6/5/2001,2000-2001,33,Valladolid,Málaga,0,0
7717,6/5/2001,2000-2001,33,Villarreal,Las Palmas,2,1
7718,6/5/2001,2000-2001,33,Zaragoza,Numancia,3,1
7719,11/5/2001,2000-2001,34,Deportivo de La Coruña,Alavés,2,1
7720,12/5/2001,2000-2001,34,Villarreal,Real Sociedad,1,3
7721,13/05/2001,2000-2001,34,Athletic Club,Valladolid,1,1
7722,13/05/2001,2000-2001,34,Barcelona,Rayo Vallecano,5,1
7723,13/05/2001,2000-2001,34,Las Palmas,Zaragoza,2,1
7724,13/05/2001,2000-2001,34,Málaga,Valencia,3,0
7725,13/05/2001,2000-2001,34,Mallorca,Celta de Vigo,2,0
7726,13/05/2001,2000-2001,34,Numancia,Osasuna,1,0
7727,13/05/2001,2000-2001,34,Racing de Santander,Oviedo,2,0
7728,13/05/2001,2000-2001,34,Real Madrid,Espanyol,2,2
7729,18/05/2001,2000-2001,35,Valencia,Athletic Club,1,0
7730,19/05/2001,2000-2001,35,Alavés,Barcelona,0,1
7731,20/05/2001,2000-2001,35,Celta de Vigo,Numancia,1,1
7732,20/05/2001,2000-2001,35,Espanyol,Mallorca,0,1
7733,20/05/2001,2000-2001,35,Osasuna,Las Palmas,3,3
7734,20/05/2001,2000-2001,35,Real Sociedad,Málaga,4,0
7735,20/05/2001,2000-2001,35,Rayo Vallecano,Real Madrid,0,1
7736,20/05/2001,2000-2001,35,Oviedo,Deportivo de La Coruña,2,3
7737,20/05/2001,2000-2001,35,Valladolid,Racing de Santander,1,1
7738,20/05/2001,2000-2001,35,Zaragoza,Villarreal,0,0
7739,26/05/2001,2000-2001,36,Las Palmas,Celta de Vigo,0,1
7740,26/05/2001,2000-2001,36,Real Madrid,Alavés,5,0
7741,27/05/2001,2000-2001,36,Athletic Club,Málaga,1,3
7742,27/05/2001,2000-2001,36,Barcelona,Oviedo,0,1
7743,27/05/2001,2000-2001,36,Deportivo de La Coruña,Valladolid,1,2
7744,27/05/2001,2000-2001,36,Mallorca,Rayo Vallecano,4,0
7745,27/05/2001,2000-2001,36,Numancia,Espanyol,2,1
7746,27/05/2001,2000-2001,36,Racing de Santander,Valencia,1,1
7747,27/05/2001,2000-2001,36,Villarreal,Osasuna,2,0
7748,27/05/2001,2000-2001,36,Zaragoza,Real Sociedad,1,1
7749,10/6/2001,2000-2001,37,Athletic Club,Real Sociedad,1,3
7750,10/6/2001,2000-2001,37,Celta de Vigo,Villarreal,1,0
7751,10/6/2001,2000-2001,37,Alavés,Mallorca,2,4
7752,10/6/2001,2000-2001,37,Espanyol,Las Palmas,3,2
7753,10/6/2001,2000-2001,37,Málaga,Racing de Santander,2,1
7754,10/6/2001,2000-2001,37,Osasuna,Zaragoza,1,0
7755,10/6/2001,2000-2001,37,Rayo Vallecano,Numancia,2,1
7756,10/6/2001,2000-2001,37,Oviedo,Real Madrid,1,1
7757,10/6/2001,2000-2001,37,Valencia,Deportivo de La Coruña,0,1
7758,10/6/2001,2000-2001,37,Valladolid,Barcelona,2,2
7759,25/08/2001,2001-2002,1,Valencia,Real Madrid,1,0
7760,26/08/2001,2001-2002,1,Deportivo de La Coruña,Valladolid,4,0
7761,26/08/2001,2001-2002,1,Espanyol,Zaragoza,2,1
7762,26/08/2001,2001-2002,1,Málaga,Betis,3,2
7763,26/08/2001,2001-2002,1,Mallorca,Las Palmas,0,3
7764,26/08/2001,2001-2002,1,Osasuna,Celta de Vigo,0,3
7765,26/08/2001,2001-2002,1,Real Sociedad,Athletic Club,1,3
7766,26/08/2001,2001-2002,1,Rayo Vallecano,Villarreal,1,2
7767,26/08/2001,2001-2002,1,Sevilla,Barcelona,1,2
7768,26/08/2001,2001-2002,1,Tenerife,Alavés,0,2
7769,8/9/2001,2001-2002,2,Athletic Club,Mallorca,0,1
7770,8/9/2001,2001-2002,2,Las Palmas,Deportivo de La Coruña,0,1
7771,8/9/2001,2001-2002,2,Real Madrid,Málaga,1,1
7772,8/9/2001,2001-2002,2,Villarreal,Osasuna,3,0
7773,9/9/2001,2001-2002,2,Barcelona,Rayo Vallecano,1,1
7774,9/9/2001,2001-2002,2,Betis,Espanyol,2,0
7775,9/9/2001,2001-2002,2,Celta de Vigo,Tenerife,3,0
7776,9/9/2001,2001-2002,2,Alavés,Real Sociedad,2,0
7777,9/9/2001,2001-2002,2,Valladolid,Valencia,1,1
7778,9/9/2001,2001-2002,2,Zaragoza,Sevilla,1,1
7779,15/09/2001,2001-2002,3,Betis,Real Madrid,3,1
7780,15/09/2001,2001-2002,3,Deportivo de La Coruña,Athletic Club,1,2
7781,15/09/2001,2001-2002,3,Mallorca,Alavés,0,0
7782,15/09/2001,2001-2002,3,Osasuna,Barcelona,0,0
7783,16/09/2001,2001-2002,3,Espanyol,Sevilla,2,3
7784,16/09/2001,2001-2002,3,Málaga,Valladolid,1,2
7785,16/09/2001,2001-2002,3,Real Sociedad,Celta de Vigo,0,0
7786,16/09/2001,2001-2002,3,Rayo Vallecano,Zaragoza,1,2
7787,16/09/2001,2001-2002,3,Tenerife,Villarreal,2,0
7788,16/09/2001,2001-2002,3,Valencia,Las Palmas,1,0
7789,22/09/2001,2001-2002,4,Barcelona,Tenerife,2,0
7790,22/09/2001,2001-2002,4,Alavés,Deportivo de La Coruña,2,3
7791,22/09/2001,2001-2002,4,Las Palmas,Málaga,0,0
7792,22/09/2001,2001-2002,4,Real Madrid,Espanyol,5,1
7793,22/09/2001,2001-2002,4,Villarreal,Real Sociedad,1,0
7794,23/09/2001,2001-2002,4,Athletic Club,Valencia,2,2
7795,23/09/2001,2001-2002,4,Celta de Vigo,Mallorca,2,0
7796,23/09/2001,2001-2002,4,Sevilla,Rayo Vallecano,2,1
7797,23/09/2001,2001-2002,4,Valladolid,Betis,0,2
7798,23/09/2001,2001-2002,4,Zaragoza,Osasuna,0,1
7799,29/09/2001,2001-2002,5,Espanyol,Rayo Vallecano,3,1
7800,29/09/2001,2001-2002,5,Málaga,Athletic Club,1,2
7801,29/09/2001,2001-2002,5,Real Sociedad,Barcelona,0,2
7802,29/09/2001,2001-2002,5,Real Madrid,Valladolid,2,2
7803,30/09/2001,2001-2002,5,Betis,Las Palmas,1,0
7804,30/09/2001,2001-2002,5,Deportivo de La Coruña,Celta de Vigo,2,2
7805,30/09/2001,2001-2002,5,Mallorca,Villarreal,0,1
7806,30/09/2001,2001-2002,5,Osasuna,Sevilla,1,0
7807,30/09/2001,2001-2002,5,Tenerife,Zaragoza,0,0
7808,30/09/2001,2001-2002,5,Valencia,Alavés,0,0
7809,3/10/2001,2001-2002,6,Athletic Club,Betis,0,0
7810,3/10/2001,2001-2002,6,Barcelona,Mallorca,3,0
7811,3/10/2001,2001-2002,6,Alavés,Málaga,1,0
7812,3/10/2001,2001-2002,6,Las Palmas,Real Madrid,4,2
7813,3/10/2001,2001-2002,6,Rayo Vallecano,Osasuna,0,1
7814,3/10/2001,2001-2002,6,Sevilla,Tenerife,2,0
7815,3/10/2001,2001-2002,6,Valladolid,Espanyol,0,1
7816,3/10/2001,2001-2002,6,Villarreal,Deportivo de La Coruña,1,1
7817,3/10/2001,2001-2002,6,Zaragoza,Real Sociedad,3,2
7818,4/10/2001,2001-2002,6,Celta de Vigo,Valencia,1,1
7819,6/10/2001,2001-2002,7,Deportivo de La Coruña,Barcelona,2,1
7820,6/10/2001,2001-2002,7,Real Madrid,Athletic Club,2,0
7821,7/10/2001,2001-2002,7,Betis,Alavés,1,0
7822,7/10/2001,2001-2002,7,Espanyol,Osasuna,1,1
7823,7/10/2001,2001-2002,7,Málaga,Celta de Vigo,2,2
7824,7/10/2001,2001-2002,7,Mallorca,Zaragoza,0,1
7825,7/10/2001,2001-2002,7,Real Sociedad,Sevilla,3,3
7826,7/10/2001,2001-2002,7,Tenerife,Rayo Vallecano,3,1
7827,7/10/2001,2001-2002,7,Valencia,Villarreal,1,0
7828,7/10/2001,2001-2002,7,Valladolid,Las Palmas,1,0
7829,13/10/2001,2001-2002,8,Alavés,Real Madrid,0,0
7830,13/10/2001,2001-2002,8,Sevilla,Mallorca,2,2
7831,13/10/2001,2001-2002,8,Zaragoza,Deportivo de La Coruña,1,2
7832,14/10/2001,2001-2002,8,Athletic Club,Valladolid,1,4
7833,14/10/2001,2001-2002,8,Barcelona,Valencia,2,2
7834,14/10/2001,2001-2002,8,Celta de Vigo,Betis,3,1
7835,14/10/2001,2001-2002,8,Las Palmas,Espanyol,2,0
7836,14/10/2001,2001-2002,8,Osasuna,Tenerife,0,2
7837,14/10/2001,2001-2002,8,Rayo Vallecano,Real Sociedad,2,1
7838,14/10/2001,2001-2002,8,Villarreal,Málaga,1,2
7839,20/10/2001,2001-2002,9,Betis,Villarreal,1,1
7840,20/10/2001,2001-2002,9,Deportivo de La Coruña,Sevilla,1,0
7841,20/10/2001,2001-2002,9,Las Palmas,Athletic Club,1,1
7842,20/10/2001,2001-2002,9,Málaga,Barcelona,1,1
7843,20/10/2001,2001-2002,9,Real Sociedad,Osasuna,2,1
7844,21/10/2001,2001-2002,9,Espanyol,Tenerife,2,0
7845,21/10/2001,2001-2002,9,Mallorca,Rayo Vallecano,3,0
7846,21/10/2001,2001-2002,9,Real Madrid,Celta de Vigo,1,1
7847,21/10/2001,2001-2002,9,Valencia,Zaragoza,2,0
7848,21/10/2001,2001-2002,9,Valladolid,Alavés,1,3
7849,27/10/2001,2001-2002,10,Barcelona,Betis,3,0
7850,27/10/2001,2001-2002,10,Osasuna,Mallorca,4,0
7851,27/10/2001,2001-2002,10,Rayo Vallecano,Deportivo de La Coruña,2,1
7852,27/10/2001,2001-2002,10,Tenerife,Real Sociedad,0,1
7853,27/10/2001,2001-2002,10,Villarreal,Real Madrid,2,3
7854,28/10/2001,2001-2002,10,Athletic Club,Espanyol,1,1
7855,28/10/2001,2001-2002,10,Celta de Vigo,Valladolid,1,1
7856,28/10/2001,2001-2002,10,Alavés,Las Palmas,1,0
7857,28/10/2001,2001-2002,10,Sevilla,Valencia,1,1
7858,28/10/2001,2001-2002,10,Zaragoza,Málaga,0,2
7859,3/11/2001,2001-2002,11,Athletic Club,Alavés,2,1
7860,4/11/2001,2001-2002,11,Betis,Zaragoza,0,1
7861,4/11/2001,2001-2002,11,Deportivo de La Coruña,Osasuna,5,1
7862,4/11/2001,2001-2002,11,Espanyol,Real Sociedad,1,2
7863,4/11/2001,2001-2002,11,Las Palmas,Celta de Vigo,4,2
7864,4/11/2001,2001-2002,11,Málaga,Sevilla,1,3
7865,4/11/2001,2001-2002,11,Mallorca,Tenerife,2,0
7866,4/11/2001,2001-2002,11,Real Madrid,Barcelona,2,0
7867,4/11/2001,2001-2002,11,Valencia,Rayo Vallecano,2,1
7868,4/11/2001,2001-2002,11,Valladolid,Villarreal,1,0
7869,10/11/2001,2001-2002,12,Sevilla,Betis,0,0
7870,11/11/2001,2001-2002,12,Barcelona,Valladolid,4,0
7871,11/11/2001,2001-2002,12,Celta de Vigo,Athletic Club,2,3
7872,11/11/2001,2001-2002,12,Alavés,Espanyol,2,1
7873,11/11/2001,2001-2002,12,Osasuna,Valencia,0,0
7874,11/11/2001,2001-2002,12,Real Sociedad,Mallorca,1,2
7875,11/11/2001,2001-2002,12,Rayo Vallecano,Málaga,3,0
7876,11/11/2001,2001-2002,12,Tenerife,Deportivo de La Coruña,3,1
7877,11/11/2001,2001-2002,12,Villarreal,Las Palmas,2,0
7878,11/11/2001,2001-2002,12,Zaragoza,Real Madrid,2,1
7879,17/11/2001,2001-2002,13,Deportivo de La Coruña,Real Sociedad,3,1
7880,17/11/2001,2001-2002,13,Las Palmas,Barcelona,0,0
7881,17/11/2001,2001-2002,13,Real Madrid,Sevilla,2,1
7882,18/11/2001,2001-2002,13,Athletic Club,Villarreal,0,0
7883,18/11/2001,2001-2002,13,Betis,Rayo Vallecano,2,0
7884,18/11/2001,2001-2002,13,Alavés,Celta de Vigo,1,0
7885,18/11/2001,2001-2002,13,Espanyol,Mallorca,2,1
7886,18/11/2001,2001-2002,13,Málaga,Osasuna,2,1
7887,18/11/2001,2001-2002,13,Valencia,Tenerife,0,0
7888,18/11/2001,2001-2002,13,Valladolid,Zaragoza,2,0
7889,24/11/2001,2001-2002,14,Barcelona,Athletic Club,1,2
7890,25/11/2001,2001-2002,14,Celta de Vigo,Espanyol,4,1
7891,25/11/2001,2001-2002,14,Mallorca,Deportivo de La Coruña,4,1
7892,25/11/2001,2001-2002,14,Osasuna,Betis,1,2
7893,25/11/2001,2001-2002,14,Real Sociedad,Valencia,2,0
7894,25/11/2001,2001-2002,14,Rayo Vallecano,Real Madrid,0,3
7895,25/11/2001,2001-2002,14,Sevilla,Valladolid,4,0
7896,25/11/2001,2001-2002,14,Tenerife,Málaga,1,0
7897,25/11/2001,2001-2002,14,Villarreal,Alavés,1,0
7898,25/11/2001,2001-2002,14,Zaragoza,Las Palmas,2,1
7899,1/12/2001,2001-2002,15,Alavés,Barcelona,2,0
7900,1/12/2001,2001-2002,15,Espanyol,Deportivo de La Coruña,1,0
7901,1/12/2001,2001-2002,15,Real Madrid,Osasuna,2,1
7902,1/12/2001,2001-2002,15,Valencia,Mallorca,1,1
7903,2/12/2001,2001-2002,15,Athletic Club,Zaragoza,2,1
7904,2/12/2001,2001-2002,15,Betis,Tenerife,1,0
7905,2/12/2001,2001-2002,15,Celta de Vigo,Villarreal,3,1
7906,2/12/2001,2001-2002,15,Las Palmas,Sevilla,1,0
7907,2/12/2001,2001-2002,15,Málaga,Real Sociedad,1,0
7908,2/12/2001,2001-2002,15,Valladolid,Rayo Vallecano,3,1
7909,8/12/2001,2001-2002,16,Sevilla,Athletic Club,3,3
7910,8/12/2001,2001-2002,16,Tenerife,Real Madrid,0,2
7911,9/12/2001,2001-2002,16,Barcelona,Celta de Vigo,2,2
7912,9/12/2001,2001-2002,16,Deportivo de La Coruña,Valencia,1,0
7913,9/12/2001,2001-2002,16,Mallorca,Málaga,1,1
7914,9/12/2001,2001-2002,16,Osasuna,Valladolid,1,0
7915,9/12/2001,2001-2002,16,Real Sociedad,Betis,0,0
7916,9/12/2001,2001-2002,16,Rayo Vallecano,Las Palmas,0,0
7917,9/12/2001,2001-2002,16,Villarreal,Espanyol,1,1
7918,9/12/2001,2001-2002,16,Zaragoza,Alavés,0,2
7919,15/12/2001,2001-2002,17,Espanyol,Valencia,2,3
7920,15/12/2001,2001-2002,17,Las Palmas,Osasuna,1,1
7921,15/12/2001,2001-2002,17,Real Madrid,Real Sociedad,3,1
7922,16/12/2001,2001-2002,17,Athletic Club,Rayo Vallecano,1,1
7923,16/12/2001,2001-2002,17,Betis,Mallorca,1,0
7924,16/12/2001,2001-2002,17,Celta de Vigo,Zaragoza,2,0
7925,16/12/2001,2001-2002,17,Alavés,Sevilla,0,1
7926,16/12/2001,2001-2002,17,Málaga,Deportivo de La Coruña,1,1
7927,16/12/2001,2001-2002,17,Valladolid,Tenerife,0,0
7928,16/12/2001,2001-2002,17,Villarreal,Barcelona,0,1
7929,22/12/2001,2001-2002,18,Deportivo de La Coruña,Betis,2,0
7930,22/12/2001,2001-2002,18,Espanyol,Barcelona,2,0
7931,22/12/2001,2001-2002,18,Real Sociedad,Valladolid,6,0
7932,22/12/2001,2001-2002,18,Sevilla,Celta de Vigo,0,1
7933,22/12/2001,2001-2002,18,Tenerife,Las Palmas,1,3
7934,22/12/2001,2001-2002,18,Valencia,Málaga,2,1
7935,23/12/2001,2001-2002,18,Mallorca,Real Madrid,1,1
7936,23/12/2001,2001-2002,18,Osasuna,Athletic Club,0,1
7937,23/12/2001,2001-2002,18,Zaragoza,Villarreal,3,2
7938,23/01/2002,2001-2002,18,Rayo Vallecano,Alavés,2,0
7939,5/1/2002,2001-2002,19,Celta de Vigo,Rayo Vallecano,2,2
7940,5/1/2002,2001-2002,19,Las Palmas,Real Sociedad,0,0
7941,5/1/2002,2001-2002,19,Real Madrid,Deportivo de La Coruña,3,1
7942,5/1/2002,2001-2002,19,Villarreal,Sevilla,0,2
7943,6/1/2002,2001-2002,19,Athletic Club,Tenerife,1,2
7944,6/1/2002,2001-2002,19,Barcelona,Zaragoza,2,0
7945,6/1/2002,2001-2002,19,Betis,Valencia,1,3
7946,6/1/2002,2001-2002,19,Alavés,Osasuna,0,2
7947,6/1/2002,2001-2002,19,Málaga,Espanyol,2,0
7948,6/1/2002,2001-2002,19,Valladolid,Mallorca,2,1
